time,open,high,low,close,volume
2021-11-02 07:45:00,119.034729803,119.298832214,119.034729803,119.034729803,4794
2021-11-02 07:30:00,119.034729803,119.034729803,119.034729803,119.034729803,156
2021-11-02 07:15:00,118.846085223,118.846085223,118.846085223,118.846085223,372
2021-11-02 07:00:00,118.629143956,118.629143956,118.629143956,118.629143956,104
2021-11-02 06:45:00,118.657440643,118.657440643,118.657440643,118.657440643,1046
2021-11-02 04:15:00,118.987568658,119.100755406,118.987568658,119.100755406,1218
2021-11-01 20:00:00,118.997000887,118.997000887,118.997000887,118.997000887,839
2021-11-01 19:45:00,118.997000887,118.997000887,118.997000887,118.997000887,104
2021-11-01 19:30:00,118.9687042,119.034729803,118.9687042,119.034729803,1782
2021-11-01 19:00:00,118.949839742,118.949839742,118.949839742,118.949839742,156
2021-11-01 18:30:00,119.129052093,119.129052093,119.12895777,119.12895777,326
2021-11-01 18:15:00,118.949839742,118.949934064,118.949839742,118.949934064,422
2021-11-01 17:45:00,118.959271971,119.176213238,118.959271971,119.176213238,366
2021-11-01 17:30:00,119.129052093,119.789308122,118.855517452,119.110187635,11411
2021-11-01 17:15:00,118.855517452,118.855517452,118.855517452,118.855517452,104
2021-11-01 17:00:00,118.855517452,118.855517452,118.855517452,118.855517452,107
2021-11-01 16:45:00,119.129052093,119.129052093,119.129052093,119.129052093,237
2021-11-01 16:15:00,119.110187635,119.110187635,119.034729803,119.034729803,558332
2021-11-01 16:00:00,118.695169559,119.138484322,118.638576185,119.100755406,560199
2021-11-01 15:45:00,118.648008414,118.718750132,118.572550582,118.695263882,163320
2021-11-01 15:30:00,118.732898475,118.742330704,118.544253895,118.648008414,108558
2021-11-01 15:15:00,118.662156758,118.732898475,118.613675101,118.732898475,85070
2021-11-01 15:00:00,118.619711727,118.714034017,118.563118353,118.662156758,98383
2021-11-01 14:45:00,118.459363835,118.695452526,118.440499377,118.619711727,112396
2021-11-01 14:30:00,118.421634919,118.563118353,118.350893201,118.440499377,86175
2021-11-01 14:15:00,118.496809784,118.525389437,118.299015942,118.421634919,115600
2021-11-01 14:00:00,118.789491849,118.83193688,118.475964558,118.475964558,111245
2021-11-01 13:45:00,118.78005962,118.879098024,118.638576185,118.78911456,90506
2021-11-01 13:30:00,118.808356307,118.949839742,118.751762933,118.751762933,109662
2021-11-01 13:15:00,118.822504651,119.053594261,118.770627391,118.803640193,249622
2021-11-01 13:00:00,118.586698926,118.836652994,118.553686124,118.827220765,159012
2021-11-01 12:45:00,118.393338232,118.600847269,118.356552539,118.599432435,106490
2021-11-01 12:30:00,118.138668049,118.440499377,118.039629645,118.402770461,116240
2021-11-01 12:15:00,118.063210217,118.157532507,117.978320156,118.130084721,122378
2021-11-01 12:00:00,118.12923582,118.148100278,118.006616843,118.082074675,92324
2021-11-01 11:45:00,118.190545308,118.431067148,117.921726782,118.12923582,113294
2021-11-01 11:30:00,118.197808125,118.468796064,118.166964736,118.190545308,145994
2021-11-01 11:15:00,118.091506904,118.431067148,118.06415344,118.185829194,139734
2021-11-01 11:00:00,118.072642446,118.166964736,117.784959462,118.091506904,154235
2021-11-01 10:45:00,118.22355811,118.261287026,117.865133408,118.100939133,170478
2021-11-01 10:30:00,117.611123482,118.365041545,117.586599687,118.251949119,220236
2021-11-01 10:15:00,117.421818646,117.714217745,117.140266611,117.601030997,322427
2021-11-01 10:00:00,117.308631898,117.563302081,116.806365705,117.440683104,625074
2021-11-01 09:45:00,117.950023469,118.327312629,117.280335211,117.28976744,467582
2021-11-01 09:30:00,118.242422568,118.3178804,117.978320156,117.997184614,6951
2021-11-01 09:15:00,118.41220269,118.41220269,118.242422568,118.346177087,2451
2021-11-01 09:00:00,118.374473774,118.374473774,118.374473774,118.374473774,775
2021-11-01 08:45:00,118.289583713,118.374473774,118.280151484,118.374473774,4328
2021-11-01 08:30:00,118.383906003,118.468796064,118.374473774,118.468796064,1368
2021-11-01 08:15:00,118.563118353,118.648008414,118.270719255,118.525389437,2315
2021-11-01 08:00:00,118.421634919,118.421634919,118.421634919,118.421634919,264
2021-11-01 07:45:00,118.544253895,118.846085223,118.449931606,118.449931606,6910
2021-11-01 07:30:00,118.374473774,118.374473774,118.374473774,118.374473774,256
2021-11-01 07:15:00,118.232990339,118.648008414,118.195261423,118.648008414,523
2021-11-01 05:45:00,118.676305101,118.676305101,118.657440643,118.657440643,4429
2021-11-01 04:45:00,118.751762933,118.751762933,118.751762933,118.751762933,209
2021-11-01 04:30:00,118.751762933,118.751762933,118.751762933,118.751762933,831
2021-11-01 04:15:00,118.751762933,118.751762933,118.751762933,118.751762933,313
2021-10-29 18:45:00,118.091506904,118.091506904,118.091506904,118.091506904,104
2021-10-29 17:45:00,118.03491353,118.03491353,117.997184614,117.997184614,1060
2021-10-29 17:30:00,118.157532507,118.166964736,118.12923582,118.166964736,5339
2021-10-29 17:15:00,118.006616843,118.110371362,118.006616843,118.110371362,681
2021-10-29 17:00:00,117.997184614,117.997184614,117.997184614,117.997184614,311
2021-10-29 16:45:00,118.016049072,118.016049072,117.997184614,117.997184614,1343
2021-10-29 16:30:00,117.997184614,117.997184614,117.997184614,117.997184614,218372
2021-10-29 16:15:00,117.997184614,118.251854797,117.950023469,118.016049072,222652
2021-10-29 16:00:00,117.931159011,118.105655248,117.912294553,118.016049072,619799
2021-10-29 15:45:00,117.855701179,118.006616843,117.817972264,117.921726782,269874
2021-10-29 15:30:00,118.086602145,118.100939133,117.817972264,117.874565637,249750
2021-10-29 15:15:00,118.195261423,118.232990339,118.063210217,118.091506904,112647
2021-10-29 15:00:00,118.261287026,118.26600314,118.162248622,118.195355745,86919
2021-10-29 14:45:00,118.336744858,118.336744858,118.185829194,118.256570911,119010
2021-10-29 14:30:00,118.50652498,118.515957209,118.329199075,118.329199075,139038
2021-10-29 14:15:00,118.497092751,118.60744983,118.487660522,118.497092751,93391
2021-10-29 14:00:00,118.515957209,118.553686124,118.478228293,118.512655928,94495
2021-10-29 13:45:00,118.459363835,118.544253895,118.393338232,118.525389437,110369
2021-10-29 13:30:00,118.544253895,118.54897001,118.459363835,118.464079949,115083
2021-10-29 13:15:00,118.577266697,118.581982811,118.525389437,118.534821666,84736
2021-10-29 13:00:00,118.688001065,118.765911277,118.544253895,118.572550582,109727
2021-10-29 12:45:00,118.78005962,118.817788536,118.68573733,118.68573733,119067
2021-10-29 12:30:00,118.648008414,118.78005962,118.59141504,118.78005962,91659
2021-10-29 12:15:00,118.459363835,118.676305101,118.384000325,118.648008414,105631
2021-10-29 12:00:00,118.261287026,118.510297871,118.232990339,118.442008533,137976
2021-10-29 11:45:00,118.563118353,118.59141504,118.232990339,118.25279802,135354
2021-10-29 11:30:00,118.704601788,118.751762933,118.563118353,118.572550582,88823
2021-10-29 11:15:00,118.534821666,118.78005962,118.534821666,118.704601788,112382
2021-10-29 11:00:00,118.459363835,118.632633881,118.393338232,118.532840898,121305
2021-10-29 10:45:00,118.258457357,118.846085223,118.110465684,118.459363835,152369
2021-10-29 10:30:00,118.289583713,118.440499377,118.1473457,118.251854797,146152
2021-10-29 10:15:00,118.365041545,118.482378473,118.242422568,118.280151484,122267
2021-10-29 10:00:00,118.751762933,118.840425886,118.336744858,118.383906003,148088
2021-10-29 09:45:00,118.308448171,119.147916551,118.195261423,118.730257451,387881
2021-10-29 09:30:00,118.606883896,118.846085223,118.374473774,118.374473774,7155
2021-10-29 09:15:00,118.572550582,118.572550582,118.374473774,118.393338232,2723
2021-10-29 09:00:00,118.515957209,118.553686124,118.468796064,118.553686124,2620
2021-10-29 08:45:00,118.449931606,118.449931606,118.449931606,118.449931606,128
2021-10-29 08:30:00,118.440499377,118.440499377,118.440499377,118.440499377,791
2021-10-29 08:15:00,118.431067148,118.638576185,118.214125881,118.468796064,1661
2021-10-29 08:00:00,118.440499377,118.440499377,118.440499377,118.440499377,206
2021-10-29 07:45:00,118.525389437,118.610279498,118.525389437,118.610279498,450
2021-10-29 07:30:00,118.525389437,118.525389437,118.525389437,118.525389437,232
2021-10-29 07:00:00,118.374473774,118.374473774,118.374473774,118.374473774,525
2021-10-29 06:45:00,118.374473774,118.374473774,118.374473774,118.374473774,992
2021-10-29 06:30:00,118.365041545,118.374473774,118.365041545,118.374473774,2089
2021-10-29 06:15:00,118.421634919,118.468796064,118.251854797,118.251854797,1004
2021-10-29 05:30:00,118.374473774,118.421634919,118.374473774,118.421634919,523
2021-10-29 05:15:00,118.091506904,118.091506904,118.091506904,118.091506904,541
2021-10-29 05:00:00,118.006616843,118.091506904,117.931159011,117.931159011,3347
2021-10-28 20:00:00,118.695169559,118.695169559,118.695169559,118.695169559,261
2021-10-28 19:45:00,118.695169559,118.695169559,118.695169559,118.695169559,106
2021-10-28 18:45:00,118.714034017,118.714034017,118.704601788,118.704601788,785
2021-10-28 18:30:00,118.751762933,118.751762933,118.751762933,118.751762933,261
2021-10-28 18:15:00,118.723466246,118.770627391,118.723466246,118.770627391,555
2021-10-28 18:00:00,118.798924078,118.798924078,118.770627391,118.770627391,743
2021-10-28 17:45:00,118.770627391,118.770627391,118.770627391,118.770627391,520
2021-10-28 17:30:00,118.751762933,118.798924078,118.751762933,118.798924078,417
2021-10-28 17:15:00,118.714034017,118.714034017,118.714034017,118.714034017,526
2021-10-28 17:00:00,119.025297574,119.025297574,118.714034017,118.723466246,2664
2021-10-28 16:45:00,118.695169559,119.119619864,118.695169559,118.714034017,17885
2021-10-28 16:30:00,118.68573733,118.921543055,118.68573733,118.912110826,21193
2021-10-28 16:15:00,118.695169559,118.695169559,118.374473774,118.695169559,97308
2021-10-28 16:00:00,118.313164285,118.732898475,118.251854797,118.68573733,655892
2021-10-28 15:45:00,118.232047116,118.36032543,118.138668049,118.313164285,213937
2021-10-28 15:30:00,118.294299827,118.308448171,118.204693652,118.232990339,249466
2021-10-28 15:15:00,118.289583713,118.355609316,118.214125881,118.294299827,130399
2021-10-28 15:00:00,118.629143956,118.629143956,118.247138682,118.29524305,117116
2021-10-28 14:45:00,118.676305101,118.751762933,118.572550582,118.638576185,164084
2021-10-28 14:30:00,118.534821666,118.770627391,118.50652498,118.681021216,149848
2021-10-28 14:15:00,118.308448171,118.619711727,118.280151484,118.507468202,143500
2021-10-28 14:00:00,118.365041545,118.418144994,118.289583713,118.308448171,122698
2021-10-28 13:45:00,118.049061874,118.41220269,117.978320156,118.346177087,159342
2021-10-28 13:30:00,118.044345759,118.082074675,117.907578439,118.053777988,111598
2021-10-28 13:15:00,118.001900729,118.109428139,117.968887927,118.044345759,213275
2021-10-28 13:00:00,118.08679079,118.26600314,117.987752385,118.001900729,209201
2021-10-28 12:45:00,118.213937236,118.242422568,118.006616843,118.08679079,123607
2021-10-28 12:30:00,117.910974041,118.3178804,117.902862324,118.214125881,223823
2021-10-28 12:15:00,117.733082203,117.917010668,117.700069401,117.910125141,276449
2021-10-28 12:00:00,117.808540035,117.808540035,117.544437623,117.728366088,231341
2021-10-28 11:45:00,117.76137889,117.902862324,117.733082203,117.817029041,268524
2021-10-28 11:30:00,117.874565637,117.973604042,117.619895455,117.770811119,369841
2021-10-28 11:15:00,118.176396965,118.176396965,117.883997866,117.883997866,368989
2021-10-28 11:00:00,118.137158892,118.252986664,118.091506904,118.157532507,226285
2021-10-28 10:45:00,118.482944407,118.497092751,118.12923582,118.133951935,237668
2021-10-28 10:30:00,118.572550582,118.59141504,118.204693652,118.48058635,156159
2021-10-28 10:15:00,118.68573733,118.759780328,118.459363835,118.563118353,170074
2021-10-28 10:00:00,118.855517452,118.940407513,118.449931606,118.695169559,234612
2021-10-28 09:45:00,118.063210217,119.138484322,117.921726782,118.827220765,519280
2021-10-28 09:30:00,118.374473774,118.374473774,118.091506904,118.091506904,2770
2021-10-28 09:15:00,118.063210217,118.374473774,118.063210217,118.185829194,3488
2021-10-28 08:30:00,118.185829194,118.421634919,118.185829194,118.421634919,4787
2021-10-28 08:15:00,118.41220269,118.64083992,118.110371362,118.185829194,3623
2021-10-28 08:00:00,118.365041545,118.393338232,118.365041545,118.393338232,549
2021-10-28 06:45:00,118.176396965,118.185829194,118.176396965,118.185829194,601
2021-10-27 20:00:00,118.59141504,118.600847269,118.374473774,118.41220269,2949
2021-10-27 19:45:00,118.383906003,118.383906003,118.383906003,118.383906003,423
2021-10-27 19:30:00,118.299015942,118.299015942,118.299015942,118.299015942,311
2021-10-27 19:15:00,118.327312629,118.327312629,118.327312629,118.327312629,123
2021-10-27 19:00:00,118.270719255,118.327312629,118.270719255,118.327312629,209
2021-10-27 18:45:00,118.232990339,118.232990339,118.232990339,118.232990339,2649
2021-10-27 18:30:00,118.232990339,118.251854797,118.22355811,118.251854797,2802
2021-10-27 18:15:00,118.232990339,118.232990339,118.232990339,118.232990339,517
2021-10-27 18:00:00,118.138668049,118.138668049,118.044345759,118.044345759,535
2021-10-27 17:45:00,118.22355811,118.22355811,118.22355811,118.22355811,524
2021-10-27 17:30:00,118.157532507,118.157532507,118.157532507,118.157532507,184
2021-10-27 17:15:00,118.072642446,118.091506904,118.072642446,118.091506904,964
2021-10-27 17:00:00,118.053777988,118.053777988,118.053777988,118.053777988,553
2021-10-27 16:45:00,117.997184614,118.063210217,117.921821105,117.968887927,26055
2021-10-27 16:30:00,118.044345759,118.110371362,117.968887927,117.997184614,4562
2021-10-27 16:15:00,118.063210217,118.157532507,118.044345759,118.044345759,56102
2021-10-27 16:00:00,118.195261423,118.261287026,118.044345759,118.053777988,628678
2021-10-27 15:45:00,118.082074675,118.289583713,118.044345759,118.204693652,279235
2021-10-27 15:30:00,117.92163246,118.091506904,117.92163246,118.082074675,223990
2021-10-27 15:15:00,118.105655248,118.119803591,117.912294553,117.912294553,199982
2021-10-27 15:00:00,118.020765187,118.119803591,117.931159011,118.105372281,228088
2021-10-27 14:45:00,118.030197416,118.091506904,117.950023469,118.016049072,197766
2021-10-27 14:30:00,118.261287026,118.303732056,117.959455698,118.025481301,288887
2021-10-27 14:15:00,118.308448171,118.421634919,118.185829194,118.261287026,185419
2021-10-27 14:00:00,118.501808865,118.50652498,118.148100278,118.299015942,290388
2021-10-27 13:45:00,118.600847269,118.767609078,118.497092751,118.501808865,236365
2021-10-27 13:30:00,118.631973625,118.648008414,118.50652498,118.596131155,142742
2021-10-27 13:15:00,118.525389437,118.676116457,118.50652498,118.629143956,156766
2021-10-27 13:00:00,118.544253895,118.652724529,118.41220269,118.534821666,133801
2021-10-27 12:45:00,118.743273927,118.743273927,118.393338232,118.553686124,152688
2021-10-27 12:30:00,118.666872872,118.817788536,118.657440643,118.765911277,142326
2021-10-27 12:15:00,118.563118353,118.695169559,118.487660522,118.666872872,136845
2021-10-27 12:00:00,118.70837468,118.723466246,118.497092751,118.553686124,165593
2021-10-27 11:45:00,118.676305101,118.798924078,118.497092751,118.702715342,223039
2021-10-27 11:30:00,118.690453445,119.021619004,118.638576185,118.695169559,191955
2021-10-27 11:15:00,118.987568658,119.066893704,118.629143956,118.676305101,328149
2021-10-27 11:00:00,119.426450273,119.426450273,118.949839742,118.987568658,209538
2021-10-27 10:45:00,119.412018962,119.772424432,119.364857817,119.426167306,181355
2021-10-27 10:30:00,120.110003907,120.110003907,119.341843179,119.440315649,300713
2021-10-27 10:15:00,120.383538548,120.619344272,120.007098289,120.091139449,222891
2021-10-27 10:00:00,120.194893968,120.449564151,120.025113846,120.355241861,911142
2021-10-27 09:45:00,120.204326197,120.477860838,119.930791556,120.185461739,292897
2021-10-27 09:30:00,120.025113846,120.110003907,120.025113846,120.110003907,3074
2021-10-27 09:15:00,120.100571678,120.105287793,120.053410533,120.072274991,877
2021-10-27 08:45:00,120.053410533,120.100571678,120.053410533,120.100571678,468
2021-10-27 08:30:00,120.025113846,120.072274991,120.025113846,120.072274991,724
2021-10-27 08:15:00,119.968520472,120.062842762,119.911927098,120.062842762,3549
2021-10-27 08:00:00,120.062842762,120.062842762,120.062842762,120.062842762,418
2021-10-27 07:30:00,120.015681617,120.015681617,120.015681617,120.015681617,240
2021-10-27 07:15:00,120.166597281,120.166597281,119.977952701,119.977952701,1453
2021-10-27 06:30:00,119.977952701,119.977952701,119.977952701,119.977952701,324
2021-10-27 05:15:00,119.968520472,119.968520472,119.968520472,119.968520472,303
